id,filename,width,height,depth,name,xmin,xmax,ymin,ymax
8483,n02097130_1119,500,375,3,giant_schnauzer,0,492,9,368
8484,n02097130_1159,200,204,3,giant_schnauzer,24,184,11,193
8485,n02097130_1193,500,375,3,giant_schnauzer,251,352,143,285
8486,n02097130_1197,500,375,3,giant_schnauzer,144,360,54,374
8487,n02097130_1213,500,434,3,giant_schnauzer,0,469,0,432
8488,n02097130_1235,500,375,3,giant_schnauzer,85,420,29,373
8489,n02097130_1254,200,200,3,giant_schnauzer,33,136,59,181
8490,n02097130_1275,500,333,3,giant_schnauzer,180,402,52,309
8491,n02097130_1287,500,375,3,giant_schnauzer,186,287,134,234
8492,n02097130_1289,500,375,3,giant_schnauzer,254,499,111,374
8493,n02097130_1289,500,375,3,giant_schnauzer,102,267,180,374
8494,n02097130_1345,500,375,3,giant_schnauzer,128,344,48,256
8495,n02097130_1358,375,500,3,giant_schnauzer,121,218,92,345
8496,n02097130_1395,500,333,3,giant_schnauzer,449,499,23,153
8497,n02097130_1395,500,333,3,giant_schnauzer,313,344,35,118
8498,n02097130_1395,500,333,3,giant_schnauzer,74,327,74,272
8499,n02097130_1438,500,357,3,giant_schnauzer,117,307,26,356
8500,n02097130_1463,500,375,3,giant_schnauzer,0,368,33,374
8501,n02097130_1531,500,369,3,giant_schnauzer,67,491,34,354
8502,n02097130_1585,500,375,3,giant_schnauzer,76,322,80,324
8503,n02097130_1599,500,375,3,giant_schnauzer,17,258,102,332
8504,n02097130_1599,500,375,3,giant_schnauzer,266,475,84,308
8505,n02097130_1649,500,326,3,giant_schnauzer,123,484,38,260
8506,n02097130_1653,500,375,3,giant_schnauzer,68,409,0,374
8507,n02097130_1699,500,375,3,giant_schnauzer,30,417,63,278
8508,n02097130_1741,500,337,3,giant_schnauzer,285,499,42,336
8509,n02097130_1741,500,337,3,giant_schnauzer,0,160,16,336
8510,n02097130_1761,375,500,3,giant_schnauzer,86,353,77,463
8511,n02097130_1780,500,401,3,giant_schnauzer,167,474,142,393
8512,n02097130_1791,500,375,3,giant_schnauzer,125,362,50,374
8513,n02097130_1792,500,375,3,giant_schnauzer,0,392,104,374
8514,n02097130_1822,333,500,3,giant_schnauzer,35,285,103,498
8515,n02097130_1823,303,500,3,giant_schnauzer,28,280,43,473
8516,n02097130_1828,500,333,3,giant_schnauzer,105,336,49,332
8517,n02097130_1862,500,375,3,giant_schnauzer,47,495,54,312
8518,n02097130_1894,500,375,3,giant_schnauzer,169,461,117,302
8519,n02097130_1978,500,333,3,giant_schnauzer,102,380,75,332
8520,n02097130_1991,500,333,3,giant_schnauzer,184,415,72,332
8521,n02097130_1999,500,375,3,giant_schnauzer,48,268,21,296
8522,n02097130_2091,500,375,3,giant_schnauzer,0,458,0,374
8523,n02097130_2135,500,375,3,giant_schnauzer,227,339,130,367
8524,n02096437_2313,333,500,3,dandie_dinmont,57,330,30,498
8525,n02096437_287,500,362,3,dandie_dinmont,280,426,115,314
8526,n02096437_3436,375,500,3,dandie_dinmont,57,290,26,417
8527,n02096437_3969,500,332,3,dandie_dinmont,194,353,65,190
8528,n02096437_4494,275,200,3,dandie_dinmont,62,175,55,196
8529,n02096437_728,333,500,3,dandie_dinmont,35,331,41,498
8530,n02096437_930,357,500,3,dandie_dinmont,0,355,45,487
8531,n02096585_11614,334,360,3,boston_bull,59,333,1,359
8532,n02096585_1281,405,500,3,boston_bull,0,385,8,497
8533,n02096585_1568,500,375,3,boston_bull,17,367,37,330
8534,n02096585_2098,489,500,3,boston_bull,52,449,0,498
8535,n02096585_2671,500,375,3,boston_bull,65,347,0,374
8536,n02096585_4983,500,333,3,boston_bull,22,416,1,295
8537,n02096585_670,360,326,3,boston_bull,33,337,22,313
8538,n02096585_865,500,338,3,boston_bull,199,468,6,231
8539,n02097047_1093,500,375,3,miniature_schnauzer,146,317,133,366
8540,n02097047_151,328,350,3,miniature_schnauzer,42,310,6,349
8541,n02097047_1825,500,375,3,miniature_schnauzer,118,458,54,350
8542,n02097047_2418,500,375,3,miniature_schnauzer,87,456,76,290
8543,n02097047_2634,500,375,3,miniature_schnauzer,106,331,53,276
8544,n02097047_328,375,500,3,miniature_schnauzer,43,333,80,498
8545,n02097047_5030,640,480,3,miniature_schnauzer,210,345,99,309
8546,n02097047_6188,240,180,3,miniature_schnauzer,0,200,0,177
8547,n02097130_1070,500,375,3,giant_schnauzer,2,377,14,248
8548,n02097130_2164,500,375,3,giant_schnauzer,71,499,93,334
8549,n02097130_2250,342,500,3,giant_schnauzer,97,333,108,498
8550,n02097130_234,375,500,3,giant_schnauzer,100,272,135,393
8551,n02097130_2416,500,375,3,giant_schnauzer,40,413,37,374
8552,n02097130_2421,333,500,3,giant_schnauzer,32,220,33,321
8553,n02097130_243,500,374,3,giant_schnauzer,134,320,49,331
8554,n02097130_2471,500,375,3,giant_schnauzer,130,499,12,374
8555,n02097130_2487,500,375,3,giant_schnauzer,310,382,189,369
8556,n02097130_2552,500,375,3,giant_schnauzer,100,269,50,374
8557,n02097130_2574,250,187,3,giant_schnauzer,78,197,6,186
8558,n02097130_2586,500,333,3,giant_schnauzer,110,455,41,331
8559,n02097130_262,335,500,3,giant_schnauzer,10,310,68,498
8560,n02097130_2728,375,500,3,giant_schnauzer,72,373,61,417
8561,n02097130_2751,351,500,3,giant_schnauzer,0,349,0,498
8562,n02097130_2821,500,375,3,giant_schnauzer,0,499,22,374
8563,n02097130_2866,500,375,3,giant_schnauzer,188,412,9,374
8564,n02097130_2904,500,375,3,giant_schnauzer,0,467,34,344
8565,n02097130_2942,375,500,3,giant_schnauzer,0,362,31,498
8566,n02097130_2969,500,375,3,giant_schnauzer,106,355,80,374
8567,n02097130_2989,463,500,3,giant_schnauzer,250,372,230,498
8568,n02097130_3005,500,375,3,giant_schnauzer,166,373,25,374
8569,n02097130_3018,500,375,3,giant_schnauzer,237,344,177,333
8570,n02097130_3018,500,375,3,giant_schnauzer,317,445,255,326
8571,n02097130_3046,500,333,3,giant_schnauzer,152,365,117,298
8572,n02097130_3082,400,300,3,giant_schnauzer,1,387,12,299
8573,n02097130_310,500,375,3,giant_schnauzer,62,498,24,373
8574,n02097130_32,500,334,3,giant_schnauzer,124,467,13,332
8575,n02097130_3215,500,333,3,giant_schnauzer,196,335,1,255
8576,n02097130_3245,500,334,3,giant_schnauzer,92,499,0,333
8577,n02097130_3263,500,375,3,giant_schnauzer,17,407,35,374
8578,n02097130_3268,500,333,3,giant_schnauzer,113,361,62,332
8579,n02097130_3277,500,375,3,giant_schnauzer,163,484,102,373
8580,n02097130_3359,500,375,3,giant_schnauzer,1,489,0,303
8581,n02097130_3385,500,375,3,giant_schnauzer,110,379,41,356
8582,n02097130_3396,398,500,3,giant_schnauzer,50,396,15,498
8583,n02097130_3452,150,200,3,giant_schnauzer,39,120,37,179
8584,n02097130_3489,500,374,3,giant_schnauzer,122,488,2,373
8585,n02097130_3615,500,375,3,giant_schnauzer,195,354,1,293
8586,n02097130_3619,500,375,3,giant_schnauzer,100,296,102,273
8587,n02097130_3628,500,375,3,giant_schnauzer,94,411,14,327
8588,n02097130_364,500,375,3,giant_schnauzer,1,403,39,362
8589,n02097130_3674,500,375,3,giant_schnauzer,57,313,11,374
8590,n02097130_3872,375,500,3,giant_schnauzer,22,285,155,395
8591,n02097130_3891,500,375,3,giant_schnauzer,210,370,98,320
8592,n02097130_4050,500,375,3,giant_schnauzer,147,370,17,374
8593,n02097130_4060,500,375,3,giant_schnauzer,164,423,19,374
8594,n02097130_4193,375,500,3,giant_schnauzer,102,280,125,498
8595,n02097130_4236,375,500,3,giant_schnauzer,52,222,92,425
8596,n02097130_4265,500,375,3,giant_schnauzer,29,439,48,313
8597,n02097130_4292,500,390,3,giant_schnauzer,192,329,247,322
8598,n02097130_4321,500,375,3,giant_schnauzer,195,335,114,280
8599,n02097130_4336,375,500,3,giant_schnauzer,41,313,0,497
8600,n02097130_4464,300,257,3,giant_schnauzer,30,251,22,256
8601,n02097130_4467,500,375,3,giant_schnauzer,1,433,23,373
8602,n02097130_448,500,375,3,giant_schnauzer,122,447,0,374
8603,n02097130_4511,500,375,3,giant_schnauzer,132,470,91,353
8604,n02097130_4518,500,500,3,giant_schnauzer,1,462,15,498
8605,n02097130_4558,500,375,3,giant_schnauzer,1,402,0,371
8606,n02097130_4649,500,400,3,giant_schnauzer,24,498,2,398
8607,n02097130_4663,500,375,3,giant_schnauzer,225,299,118,334
8608,n02097130_4663,500,375,3,giant_schnauzer,140,230,74,200
8609,n02097130_4740,375,500,3,giant_schnauzer,0,373,21,498
8610,n02097130_4888,375,500,3,giant_schnauzer,57,315,103,436
8611,n02097130_4991,500,375,3,giant_schnauzer,19,291,82,311
8612,n02097130_4991,500,375,3,giant_schnauzer,300,462,142,285
8613,n02097130_5045,342,500,3,giant_schnauzer,38,320,2,498
8614,n02097130_5070,500,333,3,giant_schnauzer,161,421,87,329
8615,n02097130_5117,500,355,3,giant_schnauzer,98,437,36,319
8616,n02097130_5121,500,334,3,giant_schnauzer,59,387,37,324
8617,n02097130_5175,333,500,3,giant_schnauzer,0,331,11,498
8618,n02097130_5281,500,333,3,giant_schnauzer,154,298,141,310
8619,n02097130_5432,500,333,3,giant_schnauzer,0,333,72,332
8620,n02097130_5453,333,500,3,giant_schnauzer,116,331,93,498
8621,n02097130_5560,500,375,3,giant_schnauzer,0,499,3,374
8622,n02097130_5576,375,500,3,giant_schnauzer,103,278,125,498
8623,n02097130_5609,500,479,3,giant_schnauzer,39,480,13,470
8624,n02097130_5618,375,500,3,giant_schnauzer,86,340,116,498
8625,n02097130_5668,500,346,3,giant_schnauzer,190,474,81,288
8626,n02097130_5668,500,346,3,giant_schnauzer,52,157,129,297
8627,n02097130_5675,500,375,3,giant_schnauzer,112,402,34,374
8628,n02097130_5708,500,375,3,giant_schnauzer,160,362,55,305
8629,n02097130_5709,412,500,3,giant_schnauzer,131,398,87,420
8630,n02097130_572,200,192,3,giant_schnauzer,7,188,4,189
8631,n02097130_5750,500,375,3,giant_schnauzer,1,402,77,374
8632,n02097130_5765,500,375,3,giant_schnauzer,168,484,1,374
8633,n02097130_582,500,375,3,giant_schnauzer,94,441,54,260
8634,n02097130_5840,500,375,3,giant_schnauzer,7,469,11,350
8635,n02097130_5882,375,500,3,giant_schnauzer,0,373,38,498
8636,n02097130_589,500,396,3,giant_schnauzer,98,445,121,341
8637,n02097130_5907,500,375,3,giant_schnauzer,127,244,216,333
8638,n02097130_5907,500,375,3,giant_schnauzer,252,399,112,263
8639,n02097130_602,500,333,3,giant_schnauzer,82,449,100,312
8640,n02097130_603,500,375,3,giant_schnauzer,113,357,67,373
8641,n02097130_6044,500,374,3,giant_schnauzer,84,433,32,372
8642,n02097130_6056,500,375,3,giant_schnauzer,159,398,1,269
8643,n02097130_6087,500,332,3,giant_schnauzer,91,359,55,318
8644,n02097130_609,500,375,3,giant_schnauzer,75,499,72,374
8645,n02097130_6116,500,375,3,giant_schnauzer,39,309,1,374
8646,n02097130_6117,375,500,3,giant_schnauzer,90,368,65,437
8647,n02097130_6120,500,375,3,giant_schnauzer,113,499,3,372
8648,n02097130_6125,375,500,3,giant_schnauzer,0,373,23,498
8649,n02097130_6156,500,375,3,giant_schnauzer,14,499,59,365
8650,n02097130_6182,500,334,3,giant_schnauzer,175,480,26,333
8651,n02097130_63,500,375,3,giant_schnauzer,94,352,27,374
8652,n02097130_700,500,375,3,giant_schnauzer,153,316,76,308
8653,n02097130_706,375,500,3,giant_schnauzer,131,305,166,498
8654,n02097130_800,448,500,3,giant_schnauzer,8,366,62,498
8655,n02097130_864,360,270,3,giant_schnauzer,9,323,34,223
8656,n02097130_878,500,375,3,giant_schnauzer,122,478,9,353
8657,n02097130_888,500,375,3,giant_schnauzer,202,341,138,327
8658,n02097130_899,375,500,3,giant_schnauzer,98,316,1,488
8659,n02097130_925,500,333,3,giant_schnauzer,193,297,155,326
8660,n02097130_977,333,500,3,giant_schnauzer,0,309,141,498
8661,n02097130_978,375,500,3,giant_schnauzer,43,280,42,461
8662,n02097130_982,500,375,3,giant_schnauzer,103,345,106,300
8663,n02097130_983,500,375,3,giant_schnauzer,200,420,1,374
8664,n02097209_1,328,300,3,standard_schnauzer,15,296,31,275
8665,n02097209_1004,500,375,3,standard_schnauzer,84,499,16,374
8666,n02097209_1038,456,479,3,standard_schnauzer,20,450,148,476
8667,n02097209_1038,456,479,3,standard_schnauzer,10,184,13,365
8668,n02097209_1042,500,333,3,standard_schnauzer,2,318,28,332
8669,n02097209_1063,500,375,3,standard_schnauzer,72,300,102,285
8670,n02097209_1092,500,377,3,standard_schnauzer,94,386,37,376
8671,n02097209_1101,640,480,3,standard_schnauzer,182,380,158,390
8672,n02097209_1133,333,494,3,standard_schnauzer,81,267,44,344
8673,n02097209_1170,515,453,3,standard_schnauzer,154,375,55,451
8674,n02097209_1186,375,500,3,standard_schnauzer,136,230,176,328
8675,n02097209_1240,500,380,3,standard_schnauzer,192,313,134,322
8676,n02097209_1240,500,380,3,standard_schnauzer,326,430,82,239
8677,n02097209_1240,500,380,3,standard_schnauzer,105,220,78,238
8678,n02097209_1247,375,500,3,standard_schnauzer,61,298,98,473
8679,n02097209_1298,339,378,3,standard_schnauzer,1,338,0,377
8680,n02097209_1303,288,216,3,standard_schnauzer,19,268,11,204
8681,n02097209_1337,500,375,3,standard_schnauzer,180,353,72,367
8682,n02097209_1353,200,148,3,standard_schnauzer,7,72,46,122
8683,n02097209_1353,200,148,3,standard_schnauzer,70,130,8,80
8684,n02097209_1353,200,148,3,standard_schnauzer,130,190,49,147
8685,n02097209_1363,500,375,3,standard_schnauzer,163,487,93,374
8686,n02097209_1364,300,320,3,standard_schnauzer,28,299,0,319
8687,n02097209_1377,500,375,3,standard_schnauzer,94,229,122,366
8688,n02097209_1377,500,375,3,standard_schnauzer,294,439,102,374
8689,n02097209_1387,327,500,3,standard_schnauzer,21,288,28,492
8690,n02097209_1491,336,500,3,standard_schnauzer,37,314,37,492
8691,n02097209_15,175,196,3,standard_schnauzer,32,149,5,195
8692,n02097209_1500,336,500,3,standard_schnauzer,45,318,61,498
8693,n02097209_1514,210,189,3,standard_schnauzer,22,156,3,188
8694,n02097209_1517,523,508,3,standard_schnauzer,34,521,20,506
8695,n02097209_1531,337,467,3,standard_schnauzer,56,262,33,416
8696,n02097209_1560,254,300,3,standard_schnauzer,26,215,82,272
8697,n02097209_1653,200,192,3,standard_schnauzer,3,198,8,178
8698,n02097209_169,500,375,3,standard_schnauzer,272,411,79,299
8699,n02097209_169,500,375,3,standard_schnauzer,90,238,72,359
8700,n02097209_1760,500,375,3,standard_schnauzer,317,441,157,283
8701,n02097209_1760,500,375,3,standard_schnauzer,108,233,112,223
8702,n02097209_1760,500,375,3,standard_schnauzer,227,309,154,244
8703,n02097209_1760,500,375,3,standard_schnauzer,131,228,162,237
8704,n02097209_1772,333,500,3,standard_schnauzer,3,331,20,498
8705,n02097209_1807,650,629,3,standard_schnauzer,212,473,64,583
8706,n02097209_1831,448,333,3,standard_schnauzer,0,338,14,332
8707,n02097209_1839,291,272,3,standard_schnauzer,0,172,32,271
8708,n02097209_1839,291,272,3,standard_schnauzer,138,290,48,271
8709,n02097209_1889,375,500,3,standard_schnauzer,0,373,10,498
8710,n02097209_1923,450,387,3,standard_schnauzer,88,449,6,386
8711,n02097209_193,200,183,3,standard_schnauzer,11,194,10,180
8712,n02097209_1947,448,336,3,standard_schnauzer,0,363,10,335
8713,n02097209_1954,500,375,3,standard_schnauzer,240,390,70,206
8714,n02097209_1963,1371,855,3,standard_schnauzer,603,840,192,534
8715,n02097209_1963,1371,855,3,standard_schnauzer,39,454,229,806
8716,n02097209_1963,1371,855,3,standard_schnauzer,777,1268,260,658
8717,n02097209_2027,500,333,3,standard_schnauzer,191,322,50,305
8718,n02097209_2084,400,267,3,standard_schnauzer,60,248,9,264
8719,n02097209_2087,500,375,3,standard_schnauzer,154,499,120,374
8720,n02097209_2087,500,375,3,standard_schnauzer,1,237,199,371
8721,n02097209_213,375,500,3,standard_schnauzer,5,336,0,422
8722,n02097209_2195,498,650,3,standard_schnauzer,22,475,30,648
8723,n02097209_2196,360,270,3,standard_schnauzer,188,235,170,267
8724,n02097209_2205,500,375,3,standard_schnauzer,188,429,70,374
8725,n02097209_221,167,200,3,standard_schnauzer,32,136,11,199
8726,n02097209_2214,375,500,3,standard_schnauzer,2,333,35,497
8727,n02097209_226,414,305,3,standard_schnauzer,50,163,75,256
8728,n02097209_226,414,305,3,standard_schnauzer,208,330,112,304
8729,n02097209_2274,350,234,3,standard_schnauzer,101,192,10,103
8730,n02097209_2274,350,234,3,standard_schnauzer,109,263,47,217
8731,n02097209_2276,500,328,3,standard_schnauzer,240,455,126,327
8732,n02097209_2276,500,328,3,standard_schnauzer,39,288,7,273
8733,n02097209_2347,500,333,3,standard_schnauzer,0,311,5,332
8734,n02097209_2365,500,375,3,standard_schnauzer,28,476,46,305
8735,n02097209_2382,500,375,3,standard_schnauzer,178,301,86,374
8736,n02097209_2423,375,500,3,standard_schnauzer,47,315,15,447
8737,n02097209_2432,250,328,3,standard_schnauzer,16,236,0,327
8738,n02097209_2468,300,300,3,standard_schnauzer,132,299,4,264
8739,n02097209_2468,300,300,3,standard_schnauzer,12,169,14,267
8740,n02097209_2477,450,527,3,standard_schnauzer,14,419,0,525
8741,n02097209_2493,500,375,3,standard_schnauzer,11,499,0,374
8742,n02097209_2502,500,333,3,standard_schnauzer,280,414,16,325
8743,n02097209_2509,333,500,3,standard_schnauzer,1,327,43,498
8744,n02097209_2555,300,248,3,standard_schnauzer,7,295,6,242
8745,n02097209_2629,375,500,3,standard_schnauzer,31,373,13,498
8746,n02097209_2676,310,360,3,standard_schnauzer,58,299,24,356
8747,n02097209_2684,263,390,3,standard_schnauzer,3,258,0,388
8748,n02097209_2714,817,1529,3,standard_schnauzer,49,556,53,1234
8749,n02097209_2722,500,375,3,standard_schnauzer,0,378,8,373
8750,n02097209_2793,500,411,3,standard_schnauzer,72,498,60,366
8751,n02097209_2810,359,500,3,standard_schnauzer,0,357,0,498
8752,n02097209_2813,500,334,3,standard_schnauzer,24,392,38,333
8753,n02097209_283,300,200,3,standard_schnauzer,104,298,29,198
8754,n02097209_2845,225,270,3,standard_schnauzer,49,216,18,259
8755,n02097209_2867,210,210,3,standard_schnauzer,26,192,11,195
8756,n02097209_2924,316,360,3,standard_schnauzer,39,273,30,356
8757,n02097209_2956,360,480,3,standard_schnauzer,32,241,133,438
8758,n02097209_2990,443,336,3,standard_schnauzer,15,232,1,334
8759,n02097209_2992,350,347,3,standard_schnauzer,72,262,3,343
8760,n02097209_3089,500,375,3,standard_schnauzer,7,445,58,329
8761,n02097209_3144,200,272,3,standard_schnauzer,0,189,12,271
8762,n02097209_3151,500,380,3,standard_schnauzer,182,499,68,379
8763,n02097209_3151,500,380,3,standard_schnauzer,43,282,7,333
8764,n02097209_3172,600,450,3,standard_schnauzer,43,598,45,448
8765,n02097209_3202,160,170,3,standard_schnauzer,4,159,19,119
8766,n02097209_3275,375,500,3,standard_schnauzer,90,362,67,417
8767,n02097209_3281,375,500,3,standard_schnauzer,0,373,210,492
8768,n02097209_3281,375,500,3,standard_schnauzer,91,193,170,245
8769,n02097209_3366,500,359,3,standard_schnauzer,89,423,8,316
8770,n02097209_3383,446,336,3,standard_schnauzer,0,437,11,335
8771,n02097209_3401,500,375,3,standard_schnauzer,94,300,66,280
8772,n02097209_3423,603,322,3,standard_schnauzer,40,585,24,305
8773,n02097209_3428,500,333,3,standard_schnauzer,0,439,0,301
8774,n02097209_3430,255,310,3,standard_schnauzer,52,217,27,267
8775,n02097209_3447,500,333,3,standard_schnauzer,6,247,93,330
8776,n02097209_3447,500,333,3,standard_schnauzer,302,495,166,332
8777,n02097209_3470,361,312,3,standard_schnauzer,0,354,0,311
8778,n02097209_3534,247,248,3,standard_schnauzer,4,246,31,226
8779,n02097209_3543,338,272,3,standard_schnauzer,37,274,34,260
8780,n02097209_3599,375,500,3,standard_schnauzer,86,147,213,343
8781,n02097209_3599,375,500,3,standard_schnauzer,193,308,137,365
8782,n02097209_3630,500,375,3,standard_schnauzer,98,496,16,313
8783,n02097209_3652,500,375,3,standard_schnauzer,85,499,0,247
8784,n02097209_3652,500,375,3,standard_schnauzer,105,376,38,374
8785,n02097209_3665,500,375,3,standard_schnauzer,39,483,111,374
8786,n02097209_367,640,385,3,standard_schnauzer,18,380,32,291
8787,n02097209_367,640,385,3,standard_schnauzer,234,618,144,308
8788,n02097209_3671,500,375,3,standard_schnauzer,91,499,55,374
8789,n02097209_3729,375,500,3,standard_schnauzer,0,248,193,451
8790,n02097209_3729,375,500,3,standard_schnauzer,175,316,102,150
8791,n02097209_3730,500,375,3,standard_schnauzer,187,309,105,273
8792,n02097209_3811,324,255,3,standard_schnauzer,88,251,60,228
8793,n02097209_3815,364,306,3,standard_schnauzer,22,116,44,265
8794,n02097209_3823,299,400,3,standard_schnauzer,56,282,1,392
8795,n02097209_3831,200,213,3,standard_schnauzer,40,149,15,207
8796,n02097209_384,375,281,3,standard_schnauzer,47,307,0,280
8797,n02097209_384,375,281,3,standard_schnauzer,172,350,1,216
8798,n02097209_3874,394,235,3,standard_schnauzer,25,289,26,163
8799,n02097209_388,333,500,3,standard_schnauzer,102,317,87,442
8800,n02097209_388,333,500,3,standard_schnauzer,6,151,80,417
8801,n02097209_3880,320,320,3,standard_schnauzer,18,274,26,307
8802,n02097209_3911,375,500,3,standard_schnauzer,60,231,137,482
8803,n02097209_3936,268,400,3,standard_schnauzer,18,267,22,399
8804,n02097209_396,271,308,3,standard_schnauzer,133,246,179,294
8805,n02097209_3997,500,417,3,standard_schnauzer,21,434,27,400
8806,n02097209_4024,499,407,3,standard_schnauzer,104,383,12,404
8807,n02097209_4148,500,354,3,standard_schnauzer,0,498,0,316
8808,n02097209_4177,500,375,3,standard_schnauzer,146,329,98,323
8809,n02097209_4178,700,525,3,standard_schnauzer,207,548,17,522
8810,n02097209_4183,350,274,3,standard_schnauzer,56,345,0,273
8811,n02097209_4184,500,375,3,standard_schnauzer,167,409,29,361
8812,n02097209_4206,350,235,3,standard_schnauzer,63,303,0,233
8813,n02097209_445,220,350,3,standard_schnauzer,13,208,25,330
8814,n02097209_4508,216,180,3,standard_schnauzer,1,193,2,179
8815,n02097209_46,311,366,3,standard_schnauzer,9,310,6,360
8816,n02097209_469,500,375,3,standard_schnauzer,159,439,6,374
8817,n02097209_469,500,375,3,standard_schnauzer,93,258,141,369
8818,n02097209_4712,288,262,3,standard_schnauzer,2,282,1,261
8819,n02097209_479,210,210,3,standard_schnauzer,5,191,20,197
8820,n02097209_49,500,375,3,standard_schnauzer,89,290,19,284
8821,n02097209_541,375,345,3,standard_schnauzer,44,327,28,343
8822,n02097209_548,325,465,3,standard_schnauzer,30,295,25,420
8823,n02097209_583,363,432,3,standard_schnauzer,27,361,1,430
8824,n02097209_585,148,185,3,standard_schnauzer,36,125,8,179
8825,n02097209_597,480,839,3,standard_schnauzer,94,393,227,818
8826,n02097209_632,500,375,3,standard_schnauzer,51,331,86,310
8827,n02097209_66,260,372,3,standard_schnauzer,15,259,17,371
8828,n02097209_675,500,375,3,standard_schnauzer,0,364,33,374
8829,n02097209_737,640,572,3,standard_schnauzer,2,611,0,570
8830,n02097209_743,275,288,3,standard_schnauzer,17,237,13,277
8831,n02097209_746,500,375,3,standard_schnauzer,112,400,51,323
8832,n02097209_8,500,375,3,standard_schnauzer,77,422,0,333
8833,n02097209_863,500,446,3,standard_schnauzer,71,430,10,435
8834,n02097209_908,500,375,3,standard_schnauzer,56,499,0,374
8835,n02097209_920,500,333,3,standard_schnauzer,65,225,99,283
8836,n02097209_920,500,333,3,standard_schnauzer,232,444,5,332
8837,n02097209_944,252,304,3,standard_schnauzer,13,215,20,282
8838,n02097209_96,500,375,3,standard_schnauzer,83,498,0,373
8839,n02097298_1007,332,500,3,scotch_terrier,5,330,26,498
8840,n02097298_10676,310,500,3,scotch_terrier,13,308,1,498
8841,n02097298_10965,500,375,3,scotch_terrier,38,227,0,284
8842,n02097298_10965,500,375,3,scotch_terrier,227,370,51,221
8843,n02097298_11133,500,487,3,scotch_terrier,73,335,28,479
8844,n02097298_11346,375,500,3,scotch_terrier,1,252,67,311
8845,n02097298_1152,500,375,3,scotch_terrier,132,463,0,371
8846,n02097298_1152,500,375,3,scotch_terrier,29,157,19,156
8847,n02097298_11702,500,375,3,scotch_terrier,88,285,21,341
8848,n02097298_12001,500,375,3,scotch_terrier,190,345,84,374
8849,n02097298_12063,333,500,3,scotch_terrier,78,331,50,496
8850,n02097298_1315,360,270,3,scotch_terrier,81,332,11,239
8851,n02097298_13186,493,500,3,scotch_terrier,312,471,222,485
8852,n02097298_1319,414,500,3,scotch_terrier,8,403,13,490
8853,n02097298_132,333,500,3,scotch_terrier,1,322,112,495
8854,n02097298_1327,375,500,3,scotch_terrier,3,373,45,498
8855,n02097298_13452,314,284,3,scotch_terrier,59,244,8,283
8856,n02097298_14007,500,445,3,scotch_terrier,223,361,187,443
8857,n02097298_14092,226,314,3,scotch_terrier,24,225,13,313
8858,n02097298_1410,500,375,3,scotch_terrier,202,323,191,374
8859,n02097298_15004,500,375,3,scotch_terrier,104,383,3,335
8860,n02097298_15174,500,375,3,scotch_terrier,8,227,1,317
8861,n02097298_15251,500,375,3,scotch_terrier,193,348,38,313
8862,n02097298_161,500,375,3,scotch_terrier,160,318,83,288
8863,n02097298_16738,500,375,3,scotch_terrier,64,382,49,351
8864,n02097298_1790,500,332,3,scotch_terrier,80,318,106,296
8865,n02097298_1941,325,500,3,scotch_terrier,57,243,22,386
8866,n02097298_195,473,500,3,scotch_terrier,77,417,16,498
8867,n02097298_200,500,375,3,scotch_terrier,136,324,0,338
8868,n02097298_2083,500,356,3,scotch_terrier,20,488,18,328
8869,n02097298_2132,500,375,3,scotch_terrier,1,422,2,332
8870,n02097298_2135,385,500,3,scotch_terrier,16,353,7,480
8871,n02097298_2184,500,334,3,scotch_terrier,137,455,0,333
8872,n02097298_2227,500,337,3,scotch_terrier,96,420,15,336
8873,n02097298_2279,500,375,3,scotch_terrier,204,378,98,317
8874,n02097298_2287,500,395,3,scotch_terrier,307,481,80,289
8875,n02097298_2287,500,395,3,scotch_terrier,0,232,61,361
8876,n02097298_231,500,375,3,scotch_terrier,62,449,31,374
8877,n02097298_2420,500,342,3,scotch_terrier,150,322,34,238
8878,n02097130_2149,357,500,3,giant_schnauzer,23,355,55,498
8879,n02097130_2907,500,375,3,giant_schnauzer,1,377,18,373
8880,n02097130_344,500,346,3,giant_schnauzer,46,498,56,343
8881,n02097130_4446,500,375,3,giant_schnauzer,176,437,123,271
8882,n02097130_5347,500,474,3,giant_schnauzer,1,492,70,472
8883,n02097130_5891,500,375,3,giant_schnauzer,84,419,14,336
8884,n02097130_857,148,185,3,giant_schnauzer,38,128,7,181
8885,n02097209_1164,188,235,3,standard_schnauzer,1,187,12,234
8886,n02097209_1536,230,380,3,standard_schnauzer,0,225,1,379
8887,n02097209_2194,550,450,3,standard_schnauzer,123,437,51,399
8888,n02097209_2505,372,152,3,standard_schnauzer,142,250,21,136
8889,n02097209_2505,372,152,3,standard_schnauzer,71,149,6,135
8890,n02097209_2998,392,520,3,standard_schnauzer,135,298,130,425
8891,n02097209_3589,375,500,3,standard_schnauzer,0,370,97,498
8892,n02097209_3928,275,178,3,standard_schnauzer,3,270,4,163
8893,n02097209_5027,500,375,3,standard_schnauzer,39,433,32,347
8894,n02097209_991,500,375,3,standard_schnauzer,311,428,165,274
8895,n02097209_991,500,375,3,standard_schnauzer,230,303,162,247
8896,n02097209_991,500,375,3,standard_schnauzer,120,172,122,196
